Image,Mean_Brightness,v1_Count,v2_Count,v3_Count,Total_Defects
1_1.jpeg,78.93633816694553,0,0,0,0
1_2.jpeg,83.15036694418748,0,0,0,0
2_1.jpeg,84.50257430986632,0,0,0,0
2_2.jpeg,87.3972859025033,0,0,0,0
